Order_ID,Expected_Delivery_Time
gpwh331717124,170
tpac164278116,106
vhqh461173898,164
voag846163152,147
qlaw756728858,101
qevt822412725,78
lkki485370248,163
zmre818464360,212
wjnk527569607,112
ehpj429452777,51
zocq519763104,92
xopd045861981,170
kpmq990522414,146
iteg218262829,147
zbjk795973190,78
ahqo217171435,73
umdz634169955,127
bjib898020657,192
waej166621837,55
hbyh019585701,78
mcjz482954233,82
tdha651288487,101
zoni698699213,143
tmfb546164669,74
wvss672049504,91
rqrv704876847,168
soek724558672,133
adok063380034,100
pdzi824269115,187
maan105370290,146
bptx320876414,90
amwz044241916,268
ypha998871442,132
phev924361165,212
teep715261427,165
ijnz578623290,89
rvez472132358,70
vdqe675808849,86
rqml982659779,155
hezv772221557,248
dzsu608000751,88
ctuq680067622,95
iktz869965474,68
oabd374325923,178
fuyj489219389,105
qrko476677585,250
jwgw864479029,113
pjbm001072867,125
whgi397552754,39
gwwb725139608,124
jpvg039270108,79
tfqr897701705,174
wdkp209799590,192
jzvi406661235,190
ewwu490950715,41
gefg631478961,37
hhrj598566650,158
rdva468421704,218
geop858602748,41
efmc130012044,16
gyig683269736,222
vzay707091742,126
mqyi564944433,273
mzgh349237203,122
dgvm638846914,20
krrq443694423,205
wnbv986041252,147
afnt925812086,128
smsh523727951,148
qzap028280862,185
oaoy837445935,164
efyd257589604,58
yhvi559030396,11
nhvr862151751,95
fmhr618285191,102
gqhd149086443,136
igby680216749,76
dnem319247813,81
itsr200410665,92
gjej812915894,103
gxqe839623875,150
wtnx983570288,173
lrkz782233227,124
ovmz400104424,205
axrl400018857,136
jpeq661494340,137
xndg564679376,193
axdw538959295,78
rowr465133044,123
vvkg456929937,139
krer310310379,94
uehd866395072,186
dqff173419146,121
mogn961677114,23
ojyz803487215,285
gwgm661782515,107
jwup860290041,124
qogc461722543,135
arde964635582,116
nspv331607628,234
yytt491088420,215
anxr185042928,258
gdjy074089497,152
gdcp334629634,95
wlaa083089057,82
cfhr453233321,92
svgs014644441,178
txrb836335787,128
awts339803266,243
hmfx027752644,176
iemy565654288,118
nzpx361805217,197
ruuj965066767,23
xiob858052207,121
qhga046629639,72
poem323780580,187
vygs446960906,131
kbbr166022112,105
gnnk563403970,128
zcmb283288236,102
qnzu991223711,17
zshk752220902,98
pytz378027948,63
gvet704995132,87
qnks206728839,78
gbpn066200806,116
ihmy167855519,173
soge953216818,100
vhjv387719036,93
yrwk496930557,19
ctpj245116894,127
lwgx811917282,125
ayle956561311,142
jhfp782250614,216
szev287883876,233
hits286226053,156
jfzg402064320,26
fcau201815393,240
bvia666948120,148
ydaz749452454,142
zfly608384766,185
iqjw030125773,131
hbyn489008533,243
jriu872804395,106
aqfi479496882,212
dxqb420990007,104
idmz582460453,93
csnd668743942,140
wync083132545,95
hwdn368993603,238
zapr280273548,183
dijv625606957,61
nzrb717088558,53
rnmi007701859,98
vrib270191476,180
ldsw215169059,165
zoid062246484,137
ggjf222442567,184
hnth946848733,51
jnyb481942100,13
trpj380154344,90
cvzq818594647,172
vvoo182644402,93
veff014617072,100
uzls799764088,50
xivv464850740,168
nfpa558944828,133
ipzy653364897,102
twox029781206,96
dioj280837198,153
zlon937575815,58
zvzj208185386,109
fbca329417806,182
gkdh106213349,105
hjie000475077,118
cniv605703651,233
agss523984750,108
rgbp043041685,109
grxf806111269,92
eugu155013995,122
xzgd575526244,165
bkpu833190461,77
xgia172929680,182
bpww877848548,177
lrta801207380,108
pybz700781882,63
huma393854248,40
clyw100697494,165
zzlj987089133,153
myys255743117,150
gdeh626144168,77
ejls064022736,188
advb672440082,133
ktaw533660218,70
xglb611748061,60
blvf794728104,90
uuwf323861930,225
mssw357164122,118
qyhy780029204,34
hrzb388907845,108
fuhs494454684,203
mmtj755288680,73
towt235462377,222
qfpo138556833,167
wucq361569164,143
euum038476614,172
smdc856376901,234
pgcu837172422,92
lwrq091683800,183
kzui222140724,137
zqke328156137,88
foyg281801326,90
hwkz004169527,120
nfau986446007,18
rycx602764977,188
kkvv516716763,131
iquv638117892,92
zrju521156655,106
dxap027100538,109
qyeq946911915,135
iuwk852615781,151
awok249960530,30
ymgn516184046,139
ycaz309995483,116
nfok169521840,83
iukc051067137,220
rsnf666528762,117
xmpj057153349,67
veth025335569,165
qiou404866895,144
kath570844729,202
ecbg393737531,84
nnti787551106,72
abso624942346,152
uous848231692,112
klgv215011346,110
pdie379860544,90
dxhq518364254,122
anqr587949821,67
ibmn648242389,142
rgox908479778,112
tgrz103513558,132
rhaa566846281,109
lhiw842260036,172
yuer556889795,143
bwjl596883986,72
ivel850707238,239
tfkz672995812,139
aqac500156719,93
zybc446023582,49
xbhf806635220,77
vwbp269469328,33
zxjw440684466,93
numx068222108,144
xczy934335352,127
wjqy463672413,85
keph603315216,132
hvzn611293422,35
jdfh026442917,92
qgvb026562181,129
fhri950597181,137
cucl218286911,147
dkyx355810587,72
effp693794707,167
ttsk613135194,102
nggr591728153,62
pqcv101951938,112
ueeo528663804,105
shjs563561821,91
zfcq001837787,85
zkbz351903291,76
vxoq558914662,92
nvlp434676792,185
jpxk746279429,151
bhcr082579334,29
dzsi145453780,113
sswl652163919,162
evbq595483492,142
bvek489251857,169
qnak655334256,130
ozbk994430216,103
mpqu822509004,109
vleu391779990,148
mter977589519,117
jeqs584804380,131
qifs159817409,137
trlr042499100,114
appe038659618,131
uqwi866191780,202
hmaf626797745,152
obyj592560867,135
yazj603346739,143
zgvo864978262,93
ogac021857266,139
szwa468735133,101
ycot669583735,162
afgy914080000,89
oukt845995564,112
baww080002999,106
wvfs398921357,180
akif643654007,92
dwrb088143005,145
gdig072201218,180
httm842601015,120
blmx497076178,127
zlst775772675,167
xlwb946602349,132
rcot017924645,139
gtfu322880084,53
lijc924630889,141
bxcx649144766,228
wgrv707572931,152
qymr280084582,138
bush137012060,185
fqok079067425,208
wind587846229,32
adsj272886647,115
vfsg239590972,20
hyhq797256066,45
itzi571474638,156
qofx231089842,198
woyl841432888,102
abri243358465,23
hppj398599052,127
uxas301548287,88
jdgc012715317,108
mvph275864445,168
kmjq056082442,210
osso115783738,34
bcqh870963936,98
vrqc745019909,33
btei756576015,75
ecuh949476281,93
xgit549470291,107
ytli014669219,15
vvkn798581614,77
oqcj287545561,72
crai229572231,132
efxb322930839,128
best039633506,107
fqjk010477707,142
ovri017193422,177
pxfy220644503,67
mqiu004577217,237
yrkw654289898,142
yiqn498388156,162
efcw688790051,162
wgpn706657036,180
bgve184116080,114
sqlp463403991,116
fjrc438093532,163
ervc733584523,71
lfed925943096,53
cfnb132629503,238
qqgd753835769,29
qmrk674246687,217
kqhg852853611,189
pyma007104083,265
zigj378972862,193
mzzj950248604,127
pfmq417528558,69
fkvy455600809,207
lfox833339779,235
kugh695884831,168
guyr389468248,73
lecy647713561,228
uwwj679665581,142
pusc931598347,84
fvjl233340868,141
nyym341625745,146
hadf862039046,165
vwka520356686,17
bfse896510440,177
govj116259506,219
qmfh078482741,86
wgvg710028866,266
xnhx336813169,50
zpxs106984250,161
yjxr375251718,195
lidy387273733,35
lvii246161719,135
vnkn657645307,102
njpt769457178,123
jset752866164,88
yxkd391761674,164
ykdp972676601,123
yssm708545102,73
foae382368223,85
hssx243774450,53
iugd791534269,97
rfkj098656412,21
jpmz763374493,129
ypna843913222,103
xenf730314469,16
asga586592480,21
mvov193165161,127
bhux200339962,127
rmlt326251197,192
arhe489932801,122
zmgo973189514,196
vdai313252269,73
qqef716432104,212
fvld864111665,73
dlab123420318,132
fivy916547045,128
mxwk361041183,41
onuj130671344,108
sbeg000979930,62
zhyb469779613,108
matw731119345,31
tzfu365235497,123
lvlr544974040,54
jcwe500956788,55
fhbh162602600,108
snxs437075548,166
oyzj673427296,125
ysbd753918886,34
ceag760602129,82
hzpn627902624,115
issh738219143,229
jokm159359798,248
ndxo878766936,107
ixlm073160780,134
evso664320101,142
dzxb810970252,140
vqbd148890288,127
prbx127247720,205
ehcu947827354,154
qddr376541006,133
nkzp169174188,108
xilp898219579,82
fawb186349532,131
yjwk928768239,130
mori995207669,45
bxnf323229063,213
knka353994987,88
yxtu640075706,124
yzqm881699276,78
dusi928315385,86
qzlh840632620,117
dpsy603827380,13
xbvv656413587,118
vcfk768629168,130
eryp006415226,105
fxch631723408,180
mlwq525081831,222
fmzw496834633,73
dems634687050,108
vhmp331198397,127
saov219995551,147
ovov180380731,243
angd197471662,194
rfoy734628453,140
latt534416566,103
apsv187720157,255
ycky176183237,86
pqyh707765989,215
khjz773221983,137
mfvc526291841,126
agxh501066203,125
utsw544159429,163
ilsq286685693,117
ztpw545647749,174
aush556086291,63
tzva704913105,202
lrng198767913,68
awmt664062743,181
hlrd391399104,52
eaju893099239,194
itxo639717886,107
xdfg079666034,82
rysp201070123,156
vlzd907658215,124
nvie194905835,127
jwgc575782362,16
soxq145078766,201
zsem562545322,87
omci373319467,113
atpo501106364,169
myvn252657939,90
lxyp461816042,120
dodi086802020,124
qcku642956493,143
hheu038461290,152
qaxh900311553,209
febs371413157,112
sebk109961537,175
outm675104065,145
mhey830093462,137
xjre930712413,143
lsgm693236904,153
wvxz640030863,138
oifa489418128,21
gyof868931927,143
xfxp356127807,96
pfog115234839,118
evre737941297,101
nmqd876819543,143
rlbh093019961,87
lhoh709903649,207
spkk640011484,110
bqfk360157001,142
ymhw726668513,28
ljpz224757849,83
ucdo911626678,78
xkgv644136489,222
cpsg511317150,109
pdmq112825909,146
slol342272194,170
lfam784005643,130
oykb428332181,52
cons165797890,78
vuvb488933048,178
abqb388298750,36
nrti044008066,35
hfnf893283501,126
nqkk508226469,174
rrzv647204591,237
wllw925308726,75
fozh803967879,108
aizt195376571,125
jtap614218073,162
ofcn548595343,151
lxwg728542661,115
cgjh017343849,173
vmqj847344878,84
ailm775564209,105
ybva336921196,57
pcjm456026208,76
lmsc739111165,153
fslm774757261,113
wyrn559154381,171
ezms206478149,190
uypn880682795,153
jfdc169768805,211
mexj998519502,145
ryse131031182,118
aevx686509711,105
aqiz602797771,119
fljw234140832,121
xwwy990305112,117
wujy452025328,19
gkfc598672730,218
xidl807072632,136
uibz920226177,138
cztd091039218,19
cafi340750801,85
tjtm966756885,88
psfd385331563,110
qeil000578273,147
xpti888373807,114
bphh205146945,162
hejr118865001,67
wyxb320327589,191
ewnj655947036,162
wzqq008681287,16
adsb627532911,120
hagm118782645,173
fmpa534575607,115
gvtg060777244,82
cxvr851892689,77
oruf752178443,17
oicl756468096,111
vqer586993539,132
rzju284460958,24
fida817609267,184
pkvz520740948,246
oika240428990,36
rzqz595341204,13
wodl895543997,22
hiam235453408,141
ctwz794596257,184
hwpr661888668,76
gsaa243789247,133
dvjk740385274,68
qibe411324956,128
inug539100386,121
eusy277336320,124
gxjb799009419,264
btbi679678117,92
ixbf326224390,108
phsn761439941,153
rmql873319666,121
fpnm197914525,123
gotr641090646,193
gopc446456598,185
izyh362031293,16
pkdp679285044,156
ejsu410620826,59
sawo828453492,151
wqxy427721478,93
alqm513183297,58
wxmz396743177,117
ckqn718916449,113
unyc826962715,10
fgzk007091668,126
hssm611738023,72
lpxh051211732,165
coyf976461134,155
splf497647793,104
snri794664633,122
tmjz184821138,114
ksiq991598169,89
djxy605622644,103
aprt490898345,151
pfqs212195439,133
rshn413535363,147
zmig145124782,113
xymc480682640,113
hgkm868236568,24
akyl676156298,143
cnvk161529007,132
sgut554293072,122
wysm887556050,108
jlrq951998218,80
mwpx057345633,120
rbfe263981913,161
kkck624558234,31
rfpa108716842,158
uuik324399014,94
nzul128739514,193
ywfe731136369,25
njpk291805404,83
aqyw071980828,217
guga561512297,94
xghc214439742,153
dzte151677940,107
fsay647912971,236
fclm845572372,119
qvhu674358728,217
ywly752202862,56
zcgy798603774,203
guch113032181,223
sbuy046528713,143
ebez842712203,102
syvz304490360,149
vtbz784114688,192
qtxk308011855,235
qbqc495572877,53
tjuh768058638,74
nplh413510461,90
jtin070743930,127
gqfq127934636,135
uemi404368390,208
qgxj346353073,167
wetz217594315,228
gnow633388665,242
rqoy782325680,99
gnkc232530526,88
oegs318920874,195
hjbb942936268,53
dtrz261180766,108
klnz073846089,177
xkkn698785472,192
lzhl947998849,78
hjhr680739640,168
iybn564163003,141
ggqe657935916,25
xvgi973175898,171
cthq094758115,136
zsid519973384,115
inzi251693129,87
kzbk606896444,160
huhi712955937,72
yyad626918831,84
dtqq015892056,77
cgzp206520733,148
dyev883625660,115
dutn954100677,85
vuja963795500,153
uiar962936516,172
eobd184164559,77
shbs566178473,49
lrcs136479527,137
aabt975198794,82
eidi233181450,17
gtsy551148504,99
hfll745269879,117
gdbb817596276,118
zxub270828270,138
deyp593681399,87
bvlp561835698,143
easo998117546,140
izvl501057014,29
fdmj803869229,139
swes923335815,136
ngtg114613000,92
vicl531110965,203
cyzb180325674,56
abtv626576059,126
zkma081885204,136
moyx288958555,49
aflr209020455,120
tzyr387346221,107
wztz754098211,42
djeu696246430,125
ugrs581410300,202
nxmw751144494,117
qbol012042518,108
bwti364055401,175
fndf280083947,220
drqf546211336,78
tsba769860354,179
ayrb503698653,176
ntdi950447711,81
ntpf773325358,177
walj177350542,144
dukg683999438,78
nlqb119929438,227
gtvm405075408,48
sjxf204252685,70
cgty364785788,118
uzef447004143,65
pxbc640190786,17
geft005545012,142
facq915585759,128
pudj873763763,243
vhkz380616184,150
zvai833186392,103
nccc407667412,157
qwxb568953486,74
kuvp581973861,129
msat432668587,121
aiav995363849,147
yuhv512242638,134
kjhd618208335,35
kjxk952756310,127
nhtj677895691,97
dkwf221193345,80
mfyc983039282,150
cggd442733605,175
uzcq220601885,232
istg141677589,202
dhdy586765194,133
eskc253899251,74
ycic663501714,179
kiis968208843,152
ernw122627385,196
ywxw550879476,127
jrke235248278,138
lztj216077911,83
bubt293380933,85
szqt104452100,134
xdrt787199058,107
dqin814125421,133
yqsz456152438,108
jlel450435093,114
wokt209100107,104
lwze173960145,142
hvsk126580705,164
hool320732291,62
yzai949569310,216
ajxq751002574,58
qhul712350672,132
pfgl566565976,78
wpfw317758779,132
pudk016110453,87
rufj806544230,145
kbqj706718830,82
rnex994315378,80
ysdu857088777,37
eyjh552405929,16
zwxs071268757,223
bcno652980814,77
hlvm173988260,109
nryw191296193,190
snww372856770,137
xedv037256709,193
maal704902963,144
gkse844952135,128
mbwb950811862,142
vcme690029843,155
rdue367472535,164
oyhx747522719,63
zbtj971352635,52
nnbb692510024,107
iefq802228869,126
kwmx047455083,84
xziv358176177,143
owhf622075607,137
pqto547566179,178
vdux745815523,93
hblb493978131,103
pmcw122107861,170
rvcq476107359,15
zbtj394232974,137
qgrr034138418,149
zjdr112591877,70
wjpa247633117,156
fktu208262170,147
rjgo446004027,125
cjpl580873969,138
dqls947581916,128
jsmk081560086,171
fxpe361097440,138
vrtw554141081,113
wkas134618332,145
fhud337189594,74
kpwz539559390,26
ecil110839956,161
ixyo230512856,135
wqfv998414987,133
lfyw237188539,55
gyjw319585407,8
qqzw188578154,157
sefw027457213,223
zkak684404968,180
volm791252491,157
rtim438155954,156
svxn433739212,97
sbex265914394,111
qwnh827420438,133
lkbe284216291,88
knzi217864030,123
ifwq986523780,128
kmsw396206490,95
nmvl340668149,167
bdbr530930061,128
ugrr353170062,106
fgrn896132434,150
bvhq250661433,109
qbvm757873753,164
hqwd570989213,55
domf365915512,114
qoml239649621,220
upga648430521,108
exgj567417048,151
cncm647535031,114
yper340397573,132
synl323551534,54
nszi650310128,97
hstn752701913,171
uizo208687408,81
pgow001778991,152
vydj814715185,77
yssx416967349,153
hdfd372663139,98
gmyx442547228,131
hmam744605342,133
ysty560490557,11
ovkw599443109,155
mvxi689478008,114
jhwz767088267,63
rvhv592776124,145
mjkc188823447,52
dsnb468657238,194
vrqw566072587,138
xbmx375530734,142
sfta856744291,141
nqmv986411624,131
fhtd049430280,115
hnpc507335660,137
phzo375919470,104
bope336324933,162
cqde650148262,196
vbaj787204178,112
anqh846518892,143
uilk577202181,186
cuqm869130372,92
esft667091821,143
tzoy535144339,86
qgjh199976864,153
basm879408100,157
zthh019127474,98
nonj087827450,132
exfx270574859,106
vyfr186817918,98
mlmy380572606,122
uxmf724015667,155
drcc620778196,117
xuql882097419,92
fhlt845099918,86
nzmv050231498,179
wyug022760956,153
aqhg829840762,150
emxy269304082,187
jcdh498047359,49
qtvx889237879,92
atxy835101550,158
hmnd632853279,95
wbqe067125319,20
rkht252354128,88
xrbx427720955,73
mugj815058161,212
emtm167209679,158
adls342869830,30
yqyj239330002,78
fnez169002181,225
ixnj851584957,103
dsgh844248971,94
rjlc674529490,172
tdsw696441574,94
wvne443534941,145
xjtq928860277,82
zwgx516529211,87
nexz988901899,144
cwtk361858041,135
rpec138713848,140
fjmx458167043,135
eacq088614860,116
mczm622640917,62
qzld966851208,173
ulud715437810,86
ftes773496294,54
mvji329941479,127
tuxr114314492,135
wdez355690807,116
pyrk818183260,110
mbwq419116520,108
divr294986408,117
qglb265334577,148
hzvp789286229,86
